OriginLat,OriginLon,AccessLat,AccessLon,People
39.4146245331386,-105.022249973855,39.41455,-105.022,1
39.4143656020239,-105.015216766988,39.41466,-105.0151,5
39.4140516601816,-105.01543014752,39.41466,-105.0151,4
39.4143504622906,-105.014952763043,39.41466,-105.0151,3
39.41441392619,-105.015229417168,39.41466,-105.0151,4
39.4143528842725,-105.015525993197,39.41466,-105.0151,2
39.4143421636637,-105.01517709513,39.41466,-105.0151,4
39.4139381808056,-105.014954128032,39.41466,-105.0151,4
39.4142724675916,-105.015074331866,39.41466,-105.0151,4
39.4143993516765,-105.015094397356,39.41466,-105.0151,1
39.4139801464455,-105.015277169003,39.41466,-105.0151,4
39.4145846559355,-105.015429944198,39.41466,-105.0151,3
39.4142641956877,-105.015054896278,39.41466,-105.0151,2
39.4143951632898,-105.015239703467,39.41466,-105.0151,2
39.4140287052949,-105.015415103874,39.41466,-105.0151,2
39.4139179163291,-105.013781810496,39.41454,-105.0142,1
39.4139677633739,-105.014303435398,39.41454,-105.0142,1
39.4143353776953,-105.014259161142,39.41454,-105.0142,3
39.4143121245215,-105.014313649411,39.41454,-105.0142,4
39.4143928502788,-105.014421571974,39.41454,-105.0142,4
39.4139680915249,-105.013110308173,39.41446,-105.0133,5
39.4139521439222,-105.013260011495,39.41446,-105.0133,2
39.41460039084,-105.012929914382,39.41446,-105.0133,4
39.4143183192473,-105.013597586372,39.41446,-105.0133,2
39.4144413257349,-105.012550541034,39.41447,-105.0123,3
39.4144840155594,-105.01257936569,39.41447,-105.0123,1
39.4143196368058,-105.012122566367,39.41447,-105.0123,4
39.4142897152831,-105.012719447181,39.41447,-105.0123,4
39.4143055483982,-105.012757905804,39.41447,-105.0123,1
39.4143050485864,-105.012138949374,39.41447,-105.0123,2
39.4142719110739,-105.012420864879,39.41447,-105.0123,2
39.414166880417,-105.012424829384,39.41447,-105.0123,4
39.4142951590798,-105.012160588217,39.41447,-105.0123,1
39.4141199968072,-105.01277566138,39.41447,-105.0123,2
39.4143850957934,-105.01220841158,39.41447,-105.0123,5
39.4142114095373,-105.012155129408,39.41447,-105.0123,5
39.4140477628497,-105.012104226744,39.41447,-105.0123,4
39.4145661145844,-105.012191462228,39.41447,-105.0123,1
39.4146000729818,-105.012707812119,39.41447,-105.0123,1
39.4146146987393,-105.012067257551,39.41447,-105.0123,3
39.4143673883442,-105.012224505075,39.41447,-105.0123,1
39.4141165175026,-105.012556264819,39.41447,-105.0123,1
39.4146364915247,-105.012327793191,39.41447,-105.0123,5
39.4145025337278,-105.012475962381,39.41447,-105.0123,3
39.4140086313292,-105.012628490628,39.41447,-105.0123,1
39.4142972472492,-105.011511563404,39.41457,-105.0115,5
39.4139534826234,-105.011106040616,39.41457,-105.0115,4
39.4143177043969,-105.011434749946,39.41457,-105.0115,1
39.4140969126934,-105.010947980004,39.41457,-105.0115,2
39.4142917465202,-105.010858126709,39.41473,-105.0106,2
39.4140436915587,-105.010037657325,39.41473,-105.0106,4
39.4139798071479,-105.010505062349,39.41473,-105.0106,1
39.4144453923418,-105.010180002802,39.41473,-105.0106,5
39.4140847577739,-105.009232356768,39.41432,-105.0092,3
39.4147737241335,-105.035786727355,39.41496,-105.0359,1
39.4147168731924,-105.036229129845,39.41496,-105.0359,5
39.4152449367006,-105.035126859559,39.41526,-105.0352,3
39.414715479579,-105.035380064997,39.41526,-105.0352,4
39.4150044002,-105.035453325984,39.41526,-105.0352,1
39.4146414575779,-105.035282177862,39.41526,-105.0352,2
39.4152930382073,-105.021478510668,39.41515,-105.0215,2
39.4151617499126,-105.021311201135,39.41515,-105.0215,2
39.4152939359164,-105.021428077365,39.41515,-105.0215,4
39.4149474949863,-105.021862313041,39.41515,-105.0215,2
39.4148522739983,-105.021694166337,39.41515,-105.0215,4
39.4147908092584,-105.021608069063,39.41515,-105.0215,2
39.4152435323244,-105.021166220781,39.41512,-105.0209,4
39.4146615442438,-105.020428018498,39.41512,-105.0209,2
39.4151335558844,-105.020788549716,39.41512,-105.0209,3
39.4152079386477,-105.016469333536,39.41506,-105.016,4
39.4147327247878,-105.015811559788,39.41506,-105.016,5
39.4153434724135,-105.015767131733,39.41506,-105.016,1
39.415242032221,-105.016351212673,39.41506,-105.016,2
39.4152468242338,-105.016174493432,39.41506,-105.016,3
39.4152584257412,-105.015879387323,39.41506,-105.016,3
39.4147880925773,-105.016331150103,39.41506,-105.016,4
39.4151659771451,-105.016112498237,39.41506,-105.016,3
39.4147382145881,-105.016383067004,39.41506,-105.016,3
39.4147311358613,-105.016325511162,39.41506,-105.016,3
39.4153128318827,-105.016502131446,39.41506,-105.016,5
39.4148417968398,-105.016277011383,39.41506,-105.016,1
39.4151427927947,-105.016260806347,39.41506,-105.016,4
39.4147388735292,-105.015791114846,39.41506,-105.016,2
39.415232260872,-105.015923267345,39.41506,-105.016,1
39.4149229079461,-105.015195693241,39.41469,-105.0152,1
39.4152855089973,-105.014725576252,39.41469,-105.0152,1
39.4146716944184,-105.015004797072,39.41469,-105.0152,1
39.4148216424211,-105.015189313996,39.41469,-105.0152,3
39.414786658951,-105.015407410463,39.41469,-105.0152,1
39.4150346598992,-105.015204432578,39.41469,-105.0152,1
39.4147682756904,-105.014888138696,39.41469,-105.0152,1
39.4147191044489,-105.015515632544,39.41469,-105.0152,5
39.4150960028441,-105.015514348084,39.41469,-105.0152,4
39.4151665008999,-105.014881110807,39.41469,-105.0152,4
39.4152556451192,-105.014838078832,39.41469,-105.0152,3
39.4149662484901,-105.015473085207,39.41469,-105.0152,5
39.414863166206,-105.015066299311,39.41469,-105.0152,4
39.4150464567531,-105.015212802907,39.41469,-105.0152,3
39.4147084487155,-105.014999156637,39.41469,-105.0152,5
39.4151935539046,-105.015380452453,39.41469,-105.0152,2
39.4147445856795,-105.013918661371,39.41456,-105.0143,3
39.4150461981559,-105.013754543061,39.41456,-105.0143,4
39.4147757065086,-105.013975979493,39.41456,-105.0143,2
39.4150772128818,-105.013902180573,39.41456,-105.0143,3
39.4147250719001,-105.014141432589,39.41456,-105.0143,1
39.415204686983,-105.013717187635,39.41479,-105.0127,3
39.4152793283807,-105.013612625361,39.41479,-105.0127,3
39.4147984152124,-105.013152687671,39.41479,-105.0127,2
39.4148454275957,-105.01325479438,39.41479,-105.0127,5
39.4152633952341,-105.012478507617,39.41512,-105.0125,2
39.4147791128143,-105.012777608814,39.41512,-105.0125,3
39.4153476648671,-105.011917413688,39.41512,-105.0125,5
39.4148094885338,-105.012489597894,39.41512,-105.0125,3
39.4153632262841,-105.012570860863,39.41512,-105.0125,1
39.4151932028737,-105.012532786482,39.41512,-105.0125,5
39.4148123504893,-105.01223401143,39.41512,-105.0125,4
39.4150335975597,-105.012177686457,39.41512,-105.0125,1
39.4149279025495,-105.012061105423,39.41512,-105.0125,1
39.4147717757552,-105.012196731897,39.41512,-105.0125,5
39.4153015066436,-105.012763201196,39.41512,-105.0125,4
39.4149786087365,-105.011952022848,39.41512,-105.0125,5
39.4150525123606,-105.011899927694,39.41512,-105.0125,2
39.414942461554,-105.011934760638,39.41512,-105.0125,3
39.4150428952852,-105.012277630179,39.41512,-105.0125,5
39.415355230541,-105.011889909129,39.41512,-105.0125,1
39.415352299905,-105.01205823871,39.41512,-105.0125,1
39.415130699138,-105.011969334594,39.41512,-105.0125,3
39.4153135373472,-105.011617343898,39.41459,-105.0113,2
39.4151653904092,-105.0112000275,39.41459,-105.0113,1
39.414942900433,-105.011060967669,39.41459,-105.0113,4
39.4149656228559,-105.011516431753,39.41459,-105.0113,5
39.4153081481893,-105.010408342867,39.41477,-105.0104,2
39.4149616934871,-105.010323590789,39.41477,-105.0104,4
39.4150526323029,-105.010005847026,39.41477,-105.0104,4
39.4149127565074,-105.010682228816,39.41477,-105.0104,2
39.4151488199017,-105.009320162735,39.41493,-105.0095,1
39.414865983238,-105.009939283236,39.41493,-105.0095,2
39.4155736027843,-105.034550629624,39.41463,-105.0413,5
39.415902040674,-105.034912139736,39.41463,-105.0413,4
39.4160509667755,-105.034839474674,39.41463,-105.0413,1
39.4155204554164,-105.034030611763,39.41552,-105.034,1
39.4154677233678,-105.034094788951,39.41552,-105.034,2
39.4159918840881,-105.033808189082,39.41552,-105.034,1
39.4156968436295,-105.034025625697,39.41552,-105.034,2
39.4156923856118,-105.033261370818,39.41563,-105.0331,3
39.4160560897464,-105.031991215768,39.41573,-105.0322,2
39.416102575242,-105.031479195965,39.41584,-105.0313,2
39.4157600870849,-105.031050921682,39.41584,-105.0313,5
39.4159053473691,-105.031286970113,39.41584,-105.0313,1
39.4155371990629,-105.03028781828,39.41611,-105.0306,1
39.4160589993965,-105.030027171405,39.41611,-105.0306,2
39.4154919779977,-105.03009701489,39.41611,-105.0306,3
39.4159440341451,-105.030210572581,39.41611,-105.0306,1
39.4159898367951,-105.02990305103,39.41611,-105.0306,4
39.4160019245674,-105.030304644305,39.41611,-105.0306,5
39.4155718302084,-105.030666475831,39.41611,-105.0306,2
39.4156890328784,-105.022562008357,39.416,-105.0222,5
39.415809120211,-105.022458479724,39.416,-105.0222,2
39.415528140088,-105.022362685142,39.416,-105.0222,1
39.4159918267183,-105.021887293491,39.41567,-105.0219,3
39.4159259806915,-105.02199058277,39.41567,-105.0219,1
39.4158134810994,-105.021444632419,39.41567,-105.0219,1
39.4159993309412,-105.021407378232,39.41567,-105.0219,3
39.4154679379996,-105.021083262524,39.41533,-105.0205,2
39.4157779307125,-105.02100082108,39.41533,-105.0205,5
39.4154860910214,-105.02099122838,39.41533,-105.0205,1
39.4156252020969,-105.019726709973,39.41566,-105.0198,2
39.4155636567656,-105.017125031836,39.41606,-105.0167,3
39.4156559452837,-105.017463742245,39.41606,-105.0167,1
39.4153844492137,-105.01694214528,39.41606,-105.0167,1
39.4159943544371,-105.017255476481,39.41606,-105.0167,1
39.4158335784442,-105.016494782878,39.41568,-105.0163,4
39.4155238544266,-105.016333825323,39.41568,-105.0163,4
39.415890381439,-105.016182577729,39.41568,-105.0163,1
39.4159778752819,-105.016263304972,39.41568,-105.0163,5
39.4155950793946,-105.016167436439,39.41568,-105.0163,4
39.4156830363628,-105.012534739491,39.41538,-105.012,3
39.4153896249886,-105.012085778469,39.41538,-105.012,1
39.4159823748566,-105.012593470591,39.41538,-105.012,3
39.4156174585028,-105.012458793622,39.41538,-105.012,1
39.4160423891385,-105.011233609385,39.41573,-105.0114,3
39.4156973680397,-105.011254683714,39.41573,-105.0114,3
39.4158251635452,-105.011732268846,39.41573,-105.0114,3
39.4154218259502,-105.01118826311,39.41573,-105.0114,2
39.415675453191,-105.011301666248,39.41573,-105.0114,1
39.4158190474258,-105.010002708386,39.41607,-105.0108,1
39.4154234424489,-105.01058405483,39.41607,-105.0108,1
39.4153788700584,-105.010002860375,39.41607,-105.0108,3
39.4159967427491,-105.010505552412,39.41607,-105.0108,4
39.4160917060251,-105.010276320631,39.41607,-105.0108,1
39.4155727005784,-105.010805682644,39.41607,-105.0108,1
39.416773465331,-105.030117060864,39.41646,-105.0303,4
39.4167357053571,-105.030000133459,39.41646,-105.0303,1
39.4164178362246,-105.030446690324,39.41646,-105.0303,4
39.4168321967041,-105.02995931877,39.41646,-105.0303,4
39.4161118720873,-105.030101301338,39.41646,-105.0303,1
39.4168269066928,-105.030178064117,39.41646,-105.0303,2
39.4167870489752,-105.026376159164,39.41659,-105.0263,4
39.4162305824259,-105.026821565751,39.41659,-105.0263,1
39.4165809388211,-105.026750145917,39.41659,-105.0263,2
39.4166799115562,-105.02651866396,39.41659,-105.0263,1
39.4164770287613,-105.025891311442,39.41681,-105.0259,2
39.4165089352612,-105.022906267836,39.41652,-105.0226,2
39.4167325293727,-105.018998084491,39.41621,-105.0187,4
39.4162383889255,-105.018468948912,39.41655,-105.0181,4
39.4164109937482,-105.017231260591,39.4164,-105.0171,1
39.416606972404,-105.017303514016,39.4164,-105.0171,1
39.4168096998548,-105.017311952723,39.4164,-105.0171,2
39.4164094384609,-105.017520962897,39.4164,-105.0171,5
39.4166882744906,-105.017149793784,39.4164,-105.0171,2
39.416114281252,-105.017021635398,39.4164,-105.0171,1
39.4161724957887,-105.010889922983,39.41646,-105.0104,2
39.4167826982069,-105.010736738906,39.41646,-105.0104,1
39.4166103713831,-105.010516867863,39.41646,-105.0104,2
39.4172335772168,-105.030607346179,39.41705,-105.0299,1
39.4170212755296,-105.030140971324,39.41705,-105.0299,2
39.4170402729761,-105.029860750133,39.41705,-105.0299,1
39.4168892664144,-105.030439077948,39.41705,-105.0299,1
39.4169037187361,-105.030239347968,39.41705,-105.0299,4
39.4172395925911,-105.029885777319,39.41705,-105.0299,1
39.4174930559318,-105.030354373048,39.41705,-105.0299,1
39.4173443605998,-105.029016570435,39.41734,-105.0297,1
39.4173895903244,-105.028896048196,39.41734,-105.0297,5
39.4168429782533,-105.029657580614,39.41734,-105.0297,5
39.4169592605625,-105.025769387488,39.41697,-105.0255,1
39.4168831482245,-105.02594569513,39.41697,-105.0255,5
39.4171531515232,-105.025512578972,39.41697,-105.0255,2
39.4170236035081,-105.024220214032,39.41719,-105.0246,2
39.4170453382946,-105.023065352336,39.41697,-105.0231,2
39.4171137828103,-105.010665004916,39.41712,-105.0101,1
39.4174211384896,-105.009976717573,39.41712,-105.0101,5
39.4171549528839,-105.009969433638,39.41712,-105.0101,4
39.4170522073155,-105.010658505555,39.41712,-105.0101,2
39.4169704590153,-105.010808507236,39.41712,-105.0101,3
39.4175706959922,-105.010592174299,39.41712,-105.0101,3
39.4175586247012,-105.009798334734,39.41732,-105.01,3
39.417237025078,-105.009500475847,39.41732,-105.01,3
39.4173818423069,-105.009494755644,39.41732,-105.01,2
39.4173117882228,-105.009479422328,39.41732,-105.01,1
39.4173948354973,-105.009682093217,39.41732,-105.01,5
39.4177759044979,-105.029150788975,39.41792,-105.0293,4
39.418081360025,-105.029439521499,39.41792,-105.0293,4
39.4181750330599,-105.023555189451,39.41788,-105.0235,1
39.4176982583059,-105.02368185436,39.41788,-105.0235,2
39.4177611525499,-105.018864354365,39.41816,-105.0188,4
39.4179983403669,-105.019110287705,39.41816,-105.0188,4
39.4182449898463,-105.019393046433,39.41816,-105.0188,2
39.4179526167162,-105.018478894775,39.41816,-105.0188,2
39.4182915867809,-105.019059269217,39.41816,-105.0188,3
39.4182312381487,-105.016198732705,39.418,-105.0161,3
39.4177927700851,-105.015693600804,39.418,-105.0161,4
39.4181017881554,-105.016084906157,39.418,-105.0161,4
39.4178086619931,-105.01597866431,39.418,-105.0161,3
39.4175746652397,-105.016096740178,39.418,-105.0161,1
39.4180804466811,-105.016281854551,39.418,-105.0161,4
39.4176986275566,-105.016316713722,39.418,-105.0161,4
39.4182536267564,-105.016481718052,39.418,-105.0161,4
39.4182871780979,-105.016215465592,39.418,-105.0161,3
39.4178212666371,-105.015305268818,39.41796,-105.0152,1
39.4182999433417,-105.015184615978,39.41796,-105.0152,4
39.4181288671339,-105.015482019273,39.41796,-105.0152,5
39.4181136916895,-105.014764154075,39.41796,-105.0152,4
39.4182756186716,-105.015024147189,39.41796,-105.0152,4
39.4182037937987,-105.014878765265,39.41796,-105.0152,1
39.4180103544452,-105.015267589374,39.41796,-105.0152,4
39.4179518243302,-105.015180691165,39.41796,-105.0152,3
39.4177850286152,-105.015575938486,39.41796,-105.0152,1
39.4180069375871,-105.01546491646,39.41796,-105.0152,2
39.4182863892031,-105.014138316717,39.41808,-105.0142,3
39.4180497038295,-105.014080101672,39.41808,-105.0142,3
39.4177006097002,-105.013769863649,39.41808,-105.0142,4
39.4178116321321,-105.014192301948,39.41808,-105.0142,4
39.4179555624292,-105.01418809234,39.41808,-105.0142,3
39.4178429152143,-105.014452869919,39.41808,-105.0142,1
39.4178874804201,-105.014422671249,39.41808,-105.0142,4
39.4178051472574,-105.014524812022,39.41808,-105.0142,4
39.417772640446,-105.014485487969,39.41808,-105.0142,1
39.4177540023106,-105.014471276829,39.41808,-105.0142,3
39.4181148441891,-105.009026575328,39.418,-105.0097,5
39.4180570487546,-105.009245781775,39.418,-105.0097,3
39.4176938774962,-105.009640168587,39.418,-105.0097,2
39.4178201381633,-105.009712943574,39.418,-105.0097,3
39.4177073946314,-105.009444071581,39.418,-105.0097,3
39.4178423472635,-105.009190717844,39.418,-105.0097,5
39.4182261104502,-105.009525934162,39.418,-105.0097,3
39.4176879383129,-105.009054155134,39.418,-105.0097,4
39.4176909676406,-105.009395501834,39.418,-105.0097,3
39.4176990072972,-105.009780042638,39.418,-105.0097,1
39.4181402552335,-105.009396655402,39.418,-105.0097,1
39.4178680636405,-105.00917673383,39.418,-105.0097,2
39.4175901158378,-105.009583891734,39.418,-105.0097,4
39.4179806949158,-105.009238676983,39.418,-105.0097,4
39.4178280758009,-105.009912163135,39.418,-105.0097,2
39.4179235033308,-105.009867516892,39.418,-105.0097,5
39.4182512686965,-105.009349980215,39.418,-105.0097,2
39.417735294921,-105.009720884122,39.418,-105.0097,4
39.4180972949125,-105.009329980985,39.418,-105.0097,4
39.4177887409741,-105.009826590941,39.418,-105.0097,1
39.417802800826,-104.996534488303,39.41787,-104.9964,3
39.4181276338491,-104.996432658588,39.41787,-104.9964,1
39.4181363630021,-104.994164376726,39.41779,-104.9942,3
39.4179745480661,-104.993839589475,39.41784,-104.9934,2
39.4180936325971,-104.99346416566,39.41784,-104.9934,2
39.4185109512381,-105.029143646845,39.41842,-105.029,2
39.4183634244391,-105.029623352637,39.41842,-105.029,5
39.4188301585758,-105.02949320172,39.41842,-105.029,2
39.4187685130773,-105.029305540933,39.41842,-105.029,2
39.4186603382264,-105.029113918889,39.41842,-105.029,2
39.4183154272224,-105.028976476051,39.41842,-105.029,2
39.4183689118624,-105.02837760891,39.41878,-105.0286,5
39.4184917599472,-105.028258335586,39.41878,-105.0286,4
39.4188819442837,-105.028818602514,39.41878,-105.0286,2
39.4183914719379,-105.028080806039,39.41878,-105.0286,3
39.4189625349418,-105.019581892243,39.41875,-105.0198,1
39.4190075040911,-105.019578421683,39.41875,-105.0198,5
39.4184748364057,-105.020358628886,39.41875,-105.0198,1
39.4183331282228,-105.019441801017,39.41875,-105.0198,2
39.4183637182191,-105.020146094481,39.41875,-105.0198,1
39.4188438536775,-105.020337514311,39.41875,-105.0198,2
39.4183356079968,-105.020038780604,39.41875,-105.0198,2
39.4189077141319,-105.019751318238,39.41875,-105.0198,3
39.4183672981433,-105.018992274736,39.4184,-105.0193,2
39.4186062513408,-105.019381778678,39.4184,-105.0193,4
39.4185432451397,-105.018922228839,39.4184,-105.0193,2
39.418619568593,-105.018852710551,39.4184,-105.0193,2
39.418622090339,-105.019251461292,39.4184,-105.0193,4
39.41830990922,-105.019235578576,39.4184,-105.0193,1
39.4186020434239,-105.018655936032,39.4184,-105.0193,2
39.4185185802932,-105.01888255561,39.4184,-105.0193,2
39.4189866135157,-105.018105411537,39.41855,-105.0176,1
39.4189249608458,-105.018430674488,39.41855,-105.0176,4
39.4187107761572,-105.017751336615,39.41855,-105.0176,1
39.4186792039483,-105.017613657382,39.41855,-105.0176,5
39.4184487344705,-105.017601446598,39.41855,-105.0176,4
39.4186836144682,-105.017938197036,39.41855,-105.0176,1
39.4186604367762,-105.017615824928,39.41855,-105.0176,4
39.4187166195926,-105.01790550726,39.41855,-105.0176,1
39.4189293405098,-105.017610308558,39.41855,-105.0176,2
39.4183184794641,-105.017865364677,39.41855,-105.0176,2
39.4183700394382,-105.017577507631,39.41855,-105.0176,5
39.4189627679738,-105.016677098202,39.41848,-105.0172,1
39.4183765522826,-105.016915752665,39.41848,-105.0172,1
39.4183760244074,-105.017003292041,39.41848,-105.0172,1
39.4186672690871,-105.017408419102,39.41848,-105.0172,1
39.4187029846916,-105.01736957422,39.41848,-105.0172,2
39.4184201344588,-105.016705279186,39.41848,-105.0172,1
39.4185691407771,-105.016915537896,39.41848,-105.0172,2
39.4185263080973,-105.016653499703,39.41848,-105.0172,2
39.4189580454625,-105.016739489716,39.41848,-105.0172,1
39.418838402424,-105.016730042181,39.41848,-105.0172,1
39.41885463445,-105.01735267859,39.41848,-105.0172,1
39.4187565087308,-105.017373563603,39.41848,-105.0172,3
39.4186285615126,-105.017371830708,39.41848,-105.0172,2
39.4186350051784,-105.017178516429,39.41848,-105.0172,3
39.4183785491444,-105.01726679132,39.41848,-105.0172,1
39.4185433895645,-105.017120867923,39.41848,-105.0172,3
39.4184433314453,-105.017128487898,39.41848,-105.0172,3
39.4183429391426,-105.01741270281,39.41848,-105.0172,1
39.4185059711309,-105.009296858292,39.41835,-105.0093,3
39.418845778961,-105.009821222416,39.41835,-105.0093,1
39.4189914946998,-105.009933532208,39.41835,-105.0093,4
39.4188410437455,-105.009856091912,39.41835,-105.0093,5
39.4184676843276,-105.009324042967,39.41835,-105.0093,5
39.4183901316669,-105.009899877711,39.41835,-105.0093,5
39.4188463770183,-105.009448209567,39.41835,-105.0093,5
39.418482647932,-105.009529383407,39.41835,-105.0093,5
39.4189363010923,-105.009138037159,39.41835,-105.0093,3
39.4185177429852,-105.009177607262,39.41835,-105.0093,5
39.4189038649419,-105.009080062982,39.41835,-105.0093,3
39.4188598173899,-105.009673473241,39.41835,-105.0093,4
39.4184361209473,-105.009628461963,39.41835,-105.0093,3
39.4190115393957,-105.009692794994,39.41835,-105.0093,5
39.4189775918911,-105.009416898483,39.41835,-105.0093,4
39.4186227489469,-105.009618852803,39.41835,-105.0093,2
39.4187306706674,-105.009788114572,39.41835,-105.0093,4
39.4190182080092,-104.992081181548,39.41838,-104.9921,2
39.4195203590509,-105.026755642595,39.41962,-105.0266,2
39.4195469276762,-105.026102024761,39.41962,-105.0266,3
39.4191418695114,-105.026133848653,39.41962,-105.0266,1
39.4194413558378,-105.026959580508,39.41962,-105.0266,3
39.419076034628,-105.026353450752,39.41962,-105.0266,1
39.4196335770233,-105.025129740524,39.41984,-105.0258,5
39.4193298935951,-105.019449487506,39.41896,-105.02,3
39.4197202904586,-105.016924094685,39.41943,-105.0172,2
39.4190542703386,-105.016611358604,39.41943,-105.0172,5
39.4192375041151,-105.017012532988,39.41943,-105.0172,4
39.4193672991244,-105.016998945604,39.41943,-105.0172,1
39.419624968183,-105.016804489373,39.41943,-105.0172,1
39.419463023712,-105.016812660382,39.41943,-105.0172,4
39.4196452657043,-105.016912995489,39.41943,-105.0172,4
39.4199562756899,-105.026953442756,39.41971,-105.0263,4
39.4202056193749,-105.026684359007,39.41971,-105.0263,2
39.420332351733,-105.026763171854,39.41971,-105.0263,1
39.4204685221271,-105.026199913015,39.41971,-105.0263,3
39.4200795467051,-105.02550855865,39.4201,-105.0255,3
39.4197927882755,-105.025715798375,39.4201,-105.0255,1
39.4198622053516,-105.017594835551,39.42039,-105.0176,3
39.4199785233712,-105.018019356007,39.42039,-105.0176,5
39.4202164409046,-105.018372383162,39.42039,-105.0176,2
39.4198886131401,-105.018400346221,39.42039,-105.0176,3
39.4201460674976,-105.017409233695,39.42026,-105.0171,1
39.4198050242521,-105.017012406177,39.42026,-105.0171,2
39.4199207377374,-105.01686434705,39.42026,-105.0171,2
39.420206723133,-105.017341134742,39.42026,-105.0171,3
39.4202293150007,-105.016867159789,39.42026,-105.0171,4
39.4200241591194,-105.01668329651,39.42026,-105.0171,3
39.4203044452037,-105.017089188594,39.42026,-105.0171,3
39.420392367033,-105.017428805416,39.42026,-105.0171,1
39.4204812062997,-105.015724002665,39.42048,-105.0166,3
39.4199545624258,-105.016334341506,39.42048,-105.0166,5
39.4203048272864,-105.016517771474,39.42048,-105.0166,2
39.4204228666812,-105.015704553393,39.42048,-105.0166,1
39.4201265341468,-105.016028414709,39.42048,-105.0166,3
39.4203099779368,-105.015905453377,39.42048,-105.0166,4
39.4200171837719,-105.015922223619,39.42048,-105.0166,1
39.420119022629,-105.016380916262,39.42048,-105.0166,4
39.4203797410876,-105.016546525853,39.42048,-105.0166,3
39.4201259146478,-105.016373784185,39.42048,-105.0166,1
39.4200492891071,-105.015871045138,39.42048,-105.0166,4
39.4203861526919,-105.016239379402,39.42048,-105.0166,3
39.4202343014505,-105.016083227392,39.42048,-105.0166,4
39.4202749388753,-105.016113542193,39.42048,-105.0166,1
39.4202820259587,-105.015675326832,39.42048,-105.0166,2
39.4204395794549,-105.016193928772,39.42048,-105.0166,5
39.4200209191033,-105.016177926598,39.42048,-105.0166,5
39.4198734960778,-105.015806196599,39.42048,-105.0166,1
39.4203500428029,-105.006188478449,39.42032,-105.0065,3
39.4200487736376,-105.006773062103,39.42032,-105.0065,2
39.4198930344236,-105.006843494551,39.42032,-105.0065,5
39.4200570576818,-105.006213043526,39.42032,-105.0065,4
39.4200933792996,-105.006405138789,39.42032,-105.0065,1
39.4201621037178,-105.006773911527,39.42032,-105.0065,3
39.4200849451528,-105.006555104054,39.42032,-105.0065,1
39.4200946165195,-105.006444768056,39.42032,-105.0065,2
39.4203642654582,-105.006112470575,39.42017,-105.0059,2
39.420036654702,-105.005891856124,39.42017,-105.0059,2
39.4198283864508,-105.005695687329,39.42017,-105.0059,5
39.4203232006235,-105.005342880482,39.42017,-105.0059,4
39.42069140137,-105.025334167581,39.42075,-105.0253,1
39.4207865541284,-105.025921474552,39.42075,-105.0253,3
39.4210379459001,-105.025282554813,39.42075,-105.0253,2
